Applicant_ID,Applicant_Name,Age,Gender,City,Region,Employment_Type,Education,Marital_Status,Annual_Income,Credit_Score,Dependents,Years_At_Job,Own_House
APP07621,Harish Sharma,26,Male,Noida,North,Government Employee,High School,Married,582323.0,676.0,2,3,Yes
APP07622,Anita Dubey,34,Male,Kolkata,East,Salaried,Doctorate,Widowed,795143.0,742.0,4,0,No
APP07623,Vijay Singh,28,Male,Nashik,West,Government Employee,Post Graduate,Widowed,582694.0,685.0,2,0,Yes
APP07624,Ajay Roy,47,Male,Thane,West,Freelancer,Doctorate,Single,839780.0,695.0,2,4,No
APP07625,Sunita Roy,21,Female,Ranchi,East,Salaried,Doctorate,Married,860966.0,659.0,4,7,No
APP07626,Vikram Iyer,47,Female,Faridabad,North,Salaried,Post Graduate,Divorced,828639.0,706.0,0,18,Yes
APP07627,Vikram Reddy,33,Male,Mysore,South,Business Owner,Graduate,Widowed,1200594.0,749.0,3,5,Yes
APP07628,Ravi Kumar,37,Male,Kolkata,East,Self-Employed,Post Graduate,Single,487055.0,663.0,0,2,Yes
APP07629,Pooja Iyer,32,Male,Bhubaneswar,East,Government Employee,Doctorate,Married,780480.0,706.0,4,5,Yes
APP07630,Harish Roy,28,Male,Mumbai,West,Salaried,Graduate,Divorced,304387.0,652.0,2,2,Yes
APP07631,Pooja Singh,40,Male,Kolkata,East,Freelancer,High School,Single,221200.0,586.0,0,0,Yes
APP07632,Harish Joshi,47,Male,Patna,East,Freelancer,Doctorate,Single,648845.0,732.0,2,4,No
APP07633,Deepak Bose,30,Female,Kolkata,East,Government Employee,High School,Married,367421.0,606.0,1,1,No
APP07634,Sachin Sinha,57,Female,Chennai,South,Self-Employed,Doctorate,Single,1176797.0,658.0,4,5,No
APP07635,Ravi Gupta,47,Male,Pune,West,Business Owner,Doctorate,Widowed,1353799.0,694.0,4,5,No
APP07636,Rekha Iyer,27,Male,Mysore,South,Government Employee,Graduate,Divorced,343828.0,674.0,2,0,No
APP07637,Sneha Patel,34,Female,Chennai,South,Government Employee,Post Graduate,Divorced,404708.0,605.0,1,3,No
APP07638,Amit Sinha,45,F,Kolkata,East,Self-Employed,Graduate,Single,781675.0,630.0,0,0,No
APP07639,Rekha Das,32,Male,Hyderabad,South,Government Employee,Post Graduate,Single,458424.0,681.0,2,2,No
APP07640,Sanjay Dubey,46,Female,Patna,East,Salaried,High School,Widowed,415770.0,614.0,3,2,No
APP07641,Vikram Shah,24,Female,Patna,East,Business Owner,Doctorate,Married,2143062.0,719.0,0,3,Yes
APP07642,Priya Sinha,50,Male,Ranchi,East,Freelancer,High School,Married,277694.0,591.0,1,0,Yes
APP07643,Sunita Nair,56,Female,Bhopal,Central,Salaried,Graduate,Single,374246.0,677.0,2,19,Yes
APP07644,Sneha Reddy,43,Male,Hyderabad,South,Government Employee,Doctorate,Widowed,767587.0,628.0,4,2,No
APP07645,Manoj Verma,31,Male,Pune,West,Business Owner,Post Graduate,Widowed,1733732.0,733.0,0,16,No
APP07646,Vikram Gupta,33,Male,Thane,West,Freelancer,,Widowed,566716.0,693.0,2,8,No
APP07647,Sunita Sharma,29,Female,Kolkata,East,Freelancer,Doctorate,Married,808931.0,687.0,3,3,No
APP07648,Rahul Roy,34,Male,Ahmedabad,Central,Government Employee,Post Graduate,Single,433448.0,588.0,1,8,No
APP07649,Rekha Dubey,30,Male,Ahmedabad,Central,Freelancer,Doctorate,Married,507166.0,664.0,4,1,No
APP07650,Pooja Bose,32,Female,Noida,North,Freelancer,High School,Married,383568.0,599.0,1,1,Yes
APP07651,Manoj Reddy,35,Female,Bhopal,Central,Self-Employed,Post Graduate,Single,910670.0,667.0,2,12,Yes
APP07652,Sachin Joshi,34,Female,Jaipur,Central,Salaried,Graduate,Widowed,552488.0,693.0,3,1,Yes
APP07653,Nisha Nair,49,Female,Indore,Central,Government Employee,Post Graduate,Widowed,830977.0,709.0,2,1,No
APP07654,Rajesh Verma,42,Female,Noida,North,Freelancer,Doctorate,Single,581178.0,677.0,1,2,No
APP07655,Sachin Yadav,26,Female,Delhi,North,Business Owner,Post Graduate,Widowed,1572503.0,775.0,2,3,No
APP07656,Suman Bose,36,Male,Jaipur,Central,Government Employee,Doctorate,Widowed,652955.0,686.0,2,0,No
APP07657,Geeta Bose,30,Male,Gurgaon,North,Salaried,Doctorate,Widowed,644388.0,706.0,2,2,Yes
APP07658,Kavita Yadav,39,Male,Ahmedabad,Central,Freelancer,High School,Divorced,372279.0,639.0,2,0,No
APP07659,Harish Joshi,40,Female,Kolkata,East,Salaried,Doctorate,Widowed,747880.0,599.0,0,3,Yes
APP07660,Deepak Jain,37,Female,Indore,Central,Freelancer,Doctorate,Divorced,570106.0,658.0,4,4,Yes
APP07661,Amit Roy,30,Male,Kolkata,East,Business Owner,High School,Single,1306727.0,659.0,0,5,Yes
APP07662,Anita Tiwari,44,Male,Hyderabad,South,Freelancer,Doctorate,Married,681997.0,708.0,4,1,No
APP07663,Suman Bose,23,Female,Bhubaneswar,East,Freelancer,High School,Widowed,311762.0,671.0,1,0,Yes
APP07664,Amit Patel,50,Male,Noida,North,Salaried,Post Graduate,Divorced,818248.0,690.0,1,0,No
APP07665,Suresh Verma,53,Female,Bangalore,South,Salaried,Post Graduate,Widowed,614953.0,608.0,0,0,No
APP07666,Nitin Jain,44,Male,Patna,East,Freelancer,High School,Single,502550.0,660.0,2,4,Yes
APP07667,Sanjay Tiwari,32,Male,Thane,West,Self-Employed,Doctorate,Divorced,1246298.0,706.0,2,1,Yes
APP07668,Ajay Reddy,33,Male,Indore,Central,Business Owner,Graduate,Married,1448372.0,736.0,1,27,Yes
APP07669,Sanjay Iyer,23,Female,Nashik,West,Freelancer,Post Graduate,Divorced,504501.0,644.0,2,3,Yes
APP07670,Geeta Nair,24,Male,Bangalore,South,Salaried,Post Graduate,Married,297407.0,596.0,0,0,No
APP07671,Harish Nair,29,Female,Ahmedabad,Central,Salaried,High School,Divorced,458963.0,599.0,3,5,No
APP07672,Prakash Jain,35,Male,Mysore,South,Freelancer,Post Graduate,Single,494993.0,629.0,1,3,No
APP07673,Rekha Reddy,46,Female,Pune,West,Self-Employed,High School,Divorced,410016.0,567.0,3,6,Yes
APP07674,Arun Bose,37,Female,Jaipur,Central,Self-Employed,Graduate,Widowed,717786.0,589.0,0,3,No
APP07675,Deepak Nair,24,Female,Ahmedabad,Central,Business Owner,High School,Single,1230909.0,667.0,1,13,No
APP07676,Manoj Kumar,44,Male,Bhopal,Central,Freelancer,Post Graduate,Divorced,601818.0,655.0,2,0,No
APP07677,Geeta Kumar,55,Male,Bhopal,Central,Freelancer,Post Graduate,Married,420811.0,701.0,3,3,No
APP07678,Prakash Dubey,44,Male,Mumbai,West,Freelancer,High School,Married,471165.0,634.0,3,6,Yes
APP07679,PRIYA JOSHI,41,Female,Kolkata,East,Salaried,Graduate,Widowed,536934.0,656.0,2,1,Yes
APP07680,Sneha Sinha,40,Male,Ahmedabad,Central,Government Employee,Doctorate,Divorced,501301.0,704.0,2,4,Yes
APP07681,Divya Jain,45,Female,Bhubaneswar,East,Salaried,Doctorate,Widowed,854300.0,616.0,0,5,No
APP07682,ravi dubey,43,Female,Chennai,South,Government Employee,Post Graduate,Married,483883.0,603.0,2,1,Yes
APP07683,Arun Joshi,53,Female,Mysore,South,Self-Employed,Graduate,Married,843517.0,726.0,0,3,No
APP07684,Geeta Singh,29,Male,Ahmedabad,Central,Salaried,Post Graduate,Married,,664.0,4,2,Yes
APP07685,Harish Nair,44,Male,Thane,West,Business Owner,High School,Single,839259.0,689.0,1,9,No
APP07686,Nisha Reddy,53,Male,Jaipur,Central,Salaried,High School,Single,978065.0,665.0,2,1,Yes
APP07687,Prakash Sinha,22,Male,Patna,East,Freelancer,Doctorate,Divorced,851411.0,688.0,3,0,No
APP07688,Rajesh Das,37,Female,Thane,West,Government Employee,High School,Divorced,287338.0,549.0,3,0,Yes
APP07689,Deepak Rao,60,Female,Bhubaneswar,East,Salaried,,Widowed,714415.0,633.0,4,0,Yes
APP07690,Sachin Verma,40,Female,Chennai,South,Government Employee,High School,Widowed,546596.0,712.0,2,0,No
APP07691,Ravi Rao,46,Female,Pune,West,Salaried,High School,Married,329898.0,736.0,1,0,No
APP07692,Nitin Mishra,53,Male,Faridabad,North,Self-Employed,High School,Married,949832.0,722.0,2,8,Yes
APP07693,Sachin Tiwari,43,Male,Bangalore,South,Salaried,High School,Married,766283.0,663.0,4,1,No
APP07694,Sneha Tiwari,58,Female,Nashik,West,Freelancer,High School,Divorced,413134.0,702.0,0,3,No
APP07695,Rajesh Gupta,33,Female,Jaipur,Central,Government Employee,Post Graduate,Single,673895.0,691.0,1,1,No
APP07696,Ravi Iyer,36,Male,Bangalore,South,Business Owner,High School,Single,1183440.0,838.0,0,1,No
APP07697,Nitin Patel,39,Male,Ranchi,East,Business Owner,High School,Married,1149763.0,672.0,3,5,No
APP07698,Manoj Patel,24,Female,Mumbai,West,Freelancer,Post Graduate,Single,702700.0,639.0,1,0,No
APP07699,Priya Nair,31,Female,Gurgaon,North,Salaried,Graduate,Single,520425.0,631.0,1,28,Yes
APP07700,Sneha Das,31,Female,Faridabad,North,Government Employee,Doctorate,Divorced,755035.0,658.0,0,1,Yes
APP07701,Deepak Rao,52,Male,Gurgaon,North,Government Employee,High School,Married,552216.0,722.0,4,2,No
APP07702,Anita Sharma,52,Male,Thane,West,Salaried,Doctorate,Single,1062016.0,675.0,1,1,No
APP07703,Vikram Dubey,30,Male,Delhi,North,Government Employee,Post Graduate,Widowed,486065.0,571.0,4,3,Yes
APP07704,Manoj Nair,34,Female,Hyderabad,South,Self-Employed,Graduate,Widowed,855924.0,721.0,3,2,No
APP07705,Sunita Patel,44,Male,Indore,Central,Business Owner,Graduate,Widowed,1479867.0,794.0,3,5,No
APP07706,Rekha Reddy,21,Male,Jaipur,Central,Government Employee,Post Graduate,Widowed,545835.0,577.0,0,0,Yes
APP07707,Divya Shah,37,Male,Mumbai,West,Salaried,High School,Married,250067.0,609.0,3,5,Yes
APP07708,Ajay Sinha,47,Male,Hyderabad,South,Self-Employed,Doctorate,Married,1386088.0,794.0,0,7,No
APP07709,Harish Rao,41,Male,Nashik,West,Government Employee,Post Graduate,Married,701799.0,634.0,1,1,Yes
APP07710,Manoj Verma,27,Female,Bhubaneswar,East,Salaried,High School,Single,537112.0,618.0,2,0,Yes
APP07711,Divya Tiwari,40,Male,Pune,West,Business Owner,Graduate,Widowed,1311356.0,731.0,2,8,No
APP07712,Priya Joshi,49,Male,Ahmedabad,Central,Self-Employed,Graduate,Single,,683.0,1,0,Yes
APP07713,Harish Mishra,43,Male,Mysore,South,Self-Employed,Doctorate,Divorced,,803.0,1,7,No
APP07714,Suresh Joshi,43,Male,Delhi,North,Freelancer,Doctorate,Widowed,667397.0,676.0,0,0,Yes
APP07715,Ajay Bose,47,Female,Thane,West,Freelancer,Post Graduate,Married,455449.0,730.0,2,2,No
APP07716,Prakash Iyer,36,Male,Ahmedabad,Central,Salaried,High School,Single,305017.0,638.0,0,5,Yes
APP07717,Manoj Reddy,30,Female,Kolkata,East,Business Owner,Graduate,Widowed,1582968.0,675.0,2,6,Yes
APP07718,Manoj Jain,31,Female,Bangalore,South,Salaried,Doctorate,Widowed,954201.0,753.0,0,1,Yes
APP07719,Meena Kumar,39,Female,Kolkata,East,Government Employee,Graduate,Married,398575.0,601.0,1,3,No
APP07720,Sneha Shah,21,Male,Jaipur,Central,Government Employee,Post Graduate,Divorced,865253.0,735.0,0,1,No
APP07721,Vikram Jain,32,Male,Chennai,South,Freelancer,Graduate,Married,637221.0,631.0,0,7,No
APP07722,Harish Verma,34,Female,Mysore,South,Salaried,Post Graduate,Married,917068.0,608.0,2,4,No
APP07723,Ajay Roy,39,Female,Delhi,North,Business Owner,High School,Divorced,1328844.0,633.0,1,7,No
APP07724,Rahul Reddy,25,Female,Ranchi,East,Self-Employed,,Single,916344.0,688.0,1,13,No
APP07725,Rajesh Roy,40,Male,Faridabad,North,Salaried,Graduate,Married,,577.0,0,0,No
APP07726,Rohit Patel,42,Female,Bangalore,South,Business Owner,Doctorate,Single,1718075.0,802.0,4,3,No
APP07727,Manoj Rao,53,Male,Faridabad,North,Salaried,High School,Widowed,541150.0,675.0,2,2,No
APP07728,Nitin Jain,27,Male,Noida,North,Business Owner,Post Graduate,Single,,767.0,1,11,No
APP07729,Divya Patel,40,Male,Indore,Central,Government Employee,Graduate,Divorced,535524.0,663.0,2,1,Yes
APP07730,Anita Verma,48,Female,Thane,West,Freelancer,Graduate,Single,695395.0,639.0,2,3,No
APP07731,Vikram Patel,54,Male,Faridabad,North,Salaried,High School,Single,259606.0,617.0,1,6,Yes
APP07732,Vikram Joshi,23,Male,Ahmedabad,Central,Freelancer,Graduate,Divorced,523617.0,642.0,3,1,Yes
APP07733,Sachin Kumar,43,Male,Kolkata,East,Government Employee,Doctorate,Divorced,638816.0,741.0,2,7,No
APP07734,Pooja Bose,38,Female,Bhopal,Central,Self-Employed,Doctorate,Single,1317226.0,657.0,2,3,Yes
APP07735,Nitin Roy,35,Female,Pune,West,Salaried,Doctorate,Divorced,1035490.0,694.0,0,12,No
APP07736,Vijay Reddy,31,Male,Chennai,South,Business Owner,High School,Single,1351019.0,675.0,2,1,Yes
APP07737,Sachin Rao,45,Female,Faridabad,North,Salaried,Graduate,Widowed,376581.0,554.0,0,1,Yes
APP07738,Sanjay Rao,26,Female,Hyderabad,South,Business Owner,High School,Divorced,856194.0,630.0,1,6,Yes
APP07739,GEETA REDDY,54,Female,Ranchi,East,Salaried,Graduate,Single,297564.0,622.0,0,1,Yes
APP07740,Nitin Iyer,45,Female,Faridabad,North,Salaried,Doctorate,Single,906832.0,718.0,0,5,Yes
APP07741,Amit Yadav,31,Female,Jaipur,Central,Salaried,Post Graduate,Married,776687.0,702.0,4,2,No
APP07742,Ajay Yadav,31,Female,Bangalore,South,Government Employee,Graduate,Divorced,399632.0,662.0,2,3,Yes
APP07743,Prakash Rao,39,Male,Jaipur,Central,Freelancer,High School,Divorced,239939.0,613.0,3,4,No
APP07744,Nitin Sinha,22,Male,Bhubaneswar,East,Business Owner,High School,Widowed,872757.0,713.0,0,7,Yes
APP07745,Sneha Roy,49,Male,Ranchi,East,Freelancer,High School,Widowed,405891.0,652.0,2,1,Yes
APP07746,Rajesh Jain,59,Male,Indore,Central,Salaried,Graduate,Widowed,400590.0,631.0,2,6,Yes
APP07747,Deepak Iyer,24,Female,Mumbai,West,Self-Employed,High School,Widowed,392059.0,689.0,0,10,Yes
APP07748,Suresh Kumar,55,Male,Bangalore,South,Business Owner,Doctorate,Divorced,1764900.0,835.0,1,10,Yes
APP07749,Manoj Shah,48,Male,Pune,West,Salaried,High School,Widowed,532492.0,662.0,2,2,No
APP07750,DIVYA SINHA,31,Male,Ahmedabad,Central,Salaried,Graduate,Single,150000.0,580.0,2,7,Yes
APP07751,Geeta Rao,33,Male,Bhubaneswar,East,Self-Employed,Doctorate,Divorced,651590.0,626.0,2,4,No
APP07752,Sanjay Shah,30,Female,Kolkata,East,Government Employee,Doctorate,Widowed,747401.0,655.0,0,3,Yes
APP07753,Harish Sharma,25,Male,Gurgaon,North,Self-Employed,Graduate,Widowed,488077.0,731.0,2,6,Yes
APP07754,Amit Dubey,52,Male,Chennai,South,Government Employee,High School,Widowed,416905.0,670.0,3,2,No
APP07755,Kavita Shah,39,Female,Kolkata,East,Salaried,High School,Widowed,488449.0,663.0,0,7,Yes
APP07756,Nisha Roy,45,Male,Ranchi,East,Salaried,High School,Married,441095.0,610.0,2,0,No
APP07757,Shweta Sharma,42,Male,Indore,Central,Salaried,Graduate,Single,399040.0,657.0,4,4,No
APP07758,Nitin Kumar,46,F,Jaipur,Central,Self-Employed,High School,Widowed,712107.0,633.0,0,2,Yes
APP07759,Rahul Yadav,24,Female,Patna,East,Freelancer,Graduate,Widowed,673392.0,571.0,0,3,Yes
APP07760,Rekha Verma,55,Female,Ranchi,East,Business Owner,Graduate,Divorced,1087126.0,650.0,3,1,No
APP07761,Sanjay Yadav,46,Male,Mysore,South,Business Owner,Post Graduate,Single,1810138.0,769.0,0,1,No
APP07762,Manoj Yadav,45,F,Gurgaon,North,Government Employee,High School,Single,437362.0,722.0,0,0,Yes
APP07763,Deepak Jain,32,Female,Hyderabad,South,Business Owner,Post Graduate,Widowed,1579903.0,759.0,4,5,No
APP07764,Geeta Roy,31,Female,Bangalore,South,Freelancer,Graduate,Widowed,399019.0,684.0,4,8,No
APP07765,Rekha Mishra,45,Female,Thane,West,Salaried,Post Graduate,Married,813600.0,709.0,0,0,No
APP07766,Rohit Jain,54,Female,Nashik,West,Government Employee,Graduate,Divorced,716224.0,729.0,0,1,No
APP07767,Rajesh Gupta,41,Female,Thane,West,Salaried,Doctorate,Married,1140603.0,599.0,1,0,Yes
APP07768,Amit Gupta,47,Female,Noida,North,Self-Employed,Post Graduate,Single,1124435.0,666.0,4,1,No
APP07769,Ajay Bose,44,Male,Ranchi,East,Freelancer,Doctorate,Single,528642.0,662.0,2,6,Yes
APP07770,Ravi Kumar,45,Female,Mysore,South,Salaried,High School,Married,150000.0,667.0,2,2,Yes
APP07771,Nitin Sharma,39,Male,Bangalore,South,Freelancer,High School,Widowed,427093.0,658.0,4,2,No
APP07772,Nisha Shah,49,Male,Ahmedabad,Central,Salaried,Doctorate,Single,699167.0,716.0,4,1,Yes
APP07773,Pooja Jain,37,Male,Patna,East,Government Employee,Post Graduate,Divorced,775800.0,685.0,4,9,Yes
APP07774,Meena Roy,31,Male,Gurgaon,North,Business Owner,High School,Widowed,1613707.0,704.0,2,15,No
APP07775,Geeta Gupta,44,Female,Nashik,West,Freelancer,Post Graduate,Divorced,517084.0,621.0,1,1,No
APP07776,Manoj Tiwari,21,Female,Delhi,North,Business Owner,Graduate,Married,1152981.0,691.0,4,1,Yes
APP07777,Sachin Yadav,58,Female,Noida,North,Business Owner,Doctorate,Divorced,1372157.0,783.0,1,1,No
APP07778,Rahul Jain,56,Male,Mumbai,West,Self-Employed,Doctorate,Single,1087578.0,732.0,2,0,No
APP07779,Anita Reddy,54,Female,Bhubaneswar,East,Freelancer,Post Graduate,Divorced,652687.0,670.0,0,2,Yes
APP07780,Divya Iyer,51,Female,Thane,West,Self-Employed,High School,Single,264834.0,693.0,2,0,Yes
APP07781,Pooja Yadav,43,Male,Jaipur,Central,Government Employee,High School,Married,234185.0,633.0,0,12,No
APP07782,Pooja Roy,34,Female,Ranchi,East,Freelancer,Doctorate,Widowed,611345.0,711.0,0,0,Yes
APP07783,Suresh Reddy,21,Male,Mumbai,West,Salaried,High School,Married,343634.0,572.0,1,9,Yes
APP07784,Suresh Singh,35,Male,Indore,Central,Self-Employed,High School,Widowed,653434.0,732.0,0,1,No
APP07785,Nitin Das,47,Male,Indore,Central,Salaried,Post Graduate,Divorced,698886.0,693.0,4,0,No
APP07786,Vijay Sharma,32,Female,Noida,North,Business Owner,Graduate,Divorced,1200211.0,743.0,3,1,Yes
APP07787,Meena Bose,44,Female,Bhubaneswar,East,Self-Employed,Doctorate,Single,802146.0,652.0,0,2,No
APP07788,Ajay Dubey,35,Female,Ahmedabad,Central,Business Owner,Post Graduate,Single,862728.0,785.0,0,2,No
APP07789,Rahul Bose,45,Female,Thane,West,Self-Employed,Doctorate,Married,1716407.0,735.0,1,0,Yes
APP07790,Sneha Yadav,34,Male,Jaipur,Central,Freelancer,High School,Widowed,442560.0,737.0,1,2,No
APP07791,Nitin Kumar,31,Female,Noida,North,Self-Employed,Doctorate,Married,1372028.0,676.0,3,5,No
APP07792,Rajesh Sinha,39,Female,Patna,East,Freelancer,Doctorate,Single,844518.0,707.0,1,8,No
APP07793,Rahul Yadav,44,Female,Chennai,South,Salaried,High School,Divorced,563550.0,592.0,1,11,No
APP07794,Suman Mishra,25,Male,Gurgaon,North,Government Employee,Doctorate,Married,786292.0,707.0,1,1,Yes
APP07795,Sneha Sinha,34,Female,Delhi,North,Freelancer,Post Graduate,Single,723029.0,684.0,0,0,No
APP07796,Rahul Das,27,Male,Thane,West,Government Employee,Graduate,Widowed,747574.0,639.0,4,1,Yes
APP07797,Ravi Dubey,63,Male,Gurgaon,North,Government Employee,High School,Divorced,624173.0,669.0,1,2,No
APP07798,Nitin Sharma,50,Male,Kolkata,East,Self-Employed,Graduate,Widowed,1176584.0,765.0,2,5,No
APP07799,Priya Kumar,49,Female,Ahmedabad,Central,Government Employee,Post Graduate,Divorced,794192.0,666.0,1,0,Yes
APP07800,Pooja Shah,58,Female,Thane,West,Government Employee,High School,Single,464346.0,658.0,2,3,Yes
APP07801,Divya Joshi,38,Male,Hyderabad,South,Freelancer,Post Graduate,Single,500988.0,607.0,0,2,No
APP07802,Deepak Bose,23,Female,Hyderabad,South,Business Owner,High School,Divorced,965945.0,755.0,2,2,Yes
APP07803,Deepak Reddy,41,Female,Kolkata,East,Salaried,High School,Widowed,150000.0,580.0,2,5,No
APP07804,Ravi Das,29,Male,Thane,West,Self-Employed,Post Graduate,Divorced,858332.0,665.0,2,1,No
APP07805,Nitin Iyer,49,Male,Faridabad,North,Self-Employed,Graduate,Married,918883.0,600.0,1,0,Yes
APP07806,Ravi Jain,31,Male,Hyderabad,South,Freelancer,High School,Married,427019.0,755.0,0,4,No
APP07807,Arun Das,30,Male,Kolkata,East,Business Owner,High School,Divorced,555740.0,695.0,4,0,No
APP07808,Amit Shah,31,Male,Delhi,North,Salaried,High School,Divorced,381046.0,642.0,2,3,No
APP07809,Sanjay Rao,34,Female,Mysore,South,Business Owner,High School,Divorced,673338.0,711.0,3,1,Yes
APP07810,Nisha Bose,33,Male,Indore,Central,Self-Employed,Doctorate,Widowed,1166511.0,660.0,3,4,Yes
APP07811,Shweta Das,45,Male,Chennai,South,Salaried,Post Graduate,Single,435980.0,614.0,1,2,Yes
APP07812,Rohit Sinha,49,Male,Ahmedabad,Central,Freelancer,High School,Divorced,489045.0,732.0,2,4,No
APP07813,Nitin Sharma,47,Male,Mumbai,West,Self-Employed,Graduate,Married,988097.0,685.0,3,1,Yes
APP07814,Pooja Singh,31,Male,Nashik,West,Business Owner,Doctorate,Single,1627857.0,699.0,0,3,Yes
APP07815,Pooja Sharma,32,Female,Ranchi,East,Self-Employed,Post Graduate,Single,740888.0,717.0,0,8,No
APP07816,Sachin Gupta,56,Male,Indore,Central,Salaried,High School,Married,772145.0,719.0,0,7,No
APP07817,Ajay Rao,42,Male,Bhubaneswar,East,Salaried,Doctorate,Widowed,979574.0,599.0,2,8,No
APP07818,Nitin Nair,38,Male,Thane,West,Self-Employed,Doctorate,Divorced,1256626.0,732.0,1,0,Yes
APP07819,Pooja Shah,30,Female,Ahmedabad,Central,Self-Employed,Graduate,Married,374037.0,683.0,1,0,No
APP07820,Sneha Tiwari,26,Male,Ahmedabad,Central,Self-Employed,High School,Widowed,548741.0,517.0,0,5,Yes
APP07821,Shweta Joshi,34,Male,Indore,Central,Self-Employed,High School,Married,819487.0,779.0,3,1,Yes
APP07822,Prakash Tiwari,42,Male,Bangalore,South,Freelancer,Doctorate,Divorced,711085.0,572.0,1,1,No
APP07823,Deepak Patel,57,Female,Chennai,South,Freelancer,High School,Married,423662.0,657.0,1,0,Yes
APP07824,Rahul Mishra,38,Female,Noida,North,Government Employee,Post Graduate,Widowed,736769.0,693.0,2,0,No
APP07825,Harish Dubey,45,Male,Thane,West,Freelancer,Post Graduate,Widowed,550226.0,531.0,0,9,Yes
APP07826,Vikram Bose,42,Female,Chennai,South,Salaried,Graduate,Divorced,589264.0,612.0,2,4,Yes
APP07827,Sanjay Reddy,23,Female,Kolkata,East,Freelancer,Post Graduate,Married,701611.0,744.0,2,3,No
APP07828,Vijay Shah,43,Female,Ranchi,East,Business Owner,High School,Widowed,557341.0,697.0,3,7,No
APP07829,Suman Roy,40,Female,Bangalore,South,Government Employee,Graduate,Divorced,,,2,0,No
APP07830,Ajay Kumar,35,Female,Bangalore,South,Freelancer,High School,Single,164811.0,637.0,0,5,No
APP07831,Sneha Dubey,35,Male,Bhubaneswar,East,Salaried,Doctorate,Widowed,899500.0,632.0,0,0,Yes
APP07832,Kavita Patel,21,Female,Mysore,South,Self-Employed,Graduate,Single,446641.0,615.0,0,4,No
APP07833,Shweta Dubey,52,Male,Kolkata,East,Self-Employed,Graduate,Single,798609.0,682.0,2,1,Yes
APP07834,Meena Roy,21,Female,Kolkata,East,Government Employee,Graduate,Single,556208.0,681.0,0,0,Yes
APP07835,Manoj Yadav,34,Female,Bangalore,South,Freelancer,,Married,567481.0,653.0,1,1,No
